                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    156,                0.53488,                 0.5029,                 0.9588,                0.84599,                0.83333,                0.95375,                0.75518,                0.75649,                0.69722,                 1.1782,              0.0014112,              0.0014112,              0.0014112
                    157,                0.54829,                0.54936,                 1.0147,                0.84599,                0.83333,                0.95375,                0.75518,                0.75649,                0.69722,                 1.1782,              0.0014095,              0.0014095,              0.0014095
                    158,                0.53561,                0.52873,                0.98787,                 0.9068,                0.83051,                0.95375,                0.75529,                0.76844,                0.72941,                  1.191,              0.0014079,              0.0014079,              0.0014079
                    159,                0.52821,                0.51229,                 1.0538,                0.94434,                0.83333,                0.95375,                0.72923,                0.94926,                0.86943,                 1.2511,              0.0014062,              0.0014062,              0.0014062
                    160,                0.48054,                0.47422,                 0.9873,                0.88996,                0.98671,                  0.995,                0.65055,                 1.1954,                0.72748,                 1.8202,              0.0014046,              0.0014046,              0.0014046
                    161,                0.53157,                0.48806,                0.95918,                0.88996,                0.98671,                  0.995,                0.65055,                 1.1954,                0.72748,                 1.8202,              0.0014029,              0.0014029,              0.0014029
                    162,                0.57002,                0.51708,                 1.0065,                0.88625,                0.98755,                  0.995,                0.72695,                 1.1074,                0.78471,                 1.5533,              0.0014013,              0.0014013,              0.0014013
                    163,                0.57683,                0.53813,                 1.0276,                0.88256,                0.98784,                  0.995,                0.76746,                0.78415,                0.68965,                 1.2638,              0.0013996,              0.0013996,              0.0013996
                    164,                0.62529,                 0.5788,                  1.037,                0.88197,                 0.9869,                  0.995,                0.78044,                0.72349,                0.75211,                 1.1778,               0.001398,               0.001398,               0.001398
                    165,                0.50837,                0.48679,                0.97764,                0.88197,                 0.9869,                  0.995,                0.78044,                0.72349,                0.75211,                 1.1778,              0.0013963,              0.0013963,              0.0013963
                    166,                0.52377,                0.51894,                 1.0044,                0.94975,                0.83333,                0.86094,                0.65204,                0.80061,                0.93751,                 1.2527,              0.0013947,              0.0013947,              0.0013947
                    167,                0.55638,                0.54415,                 1.0465,                0.94683,                0.83333,                0.83455,                0.68367,                 0.7674,                0.98666,                 1.2362,               0.001393,               0.001393,               0.001393
                    168,                0.56961,                0.53991,                 1.0016,                 0.9476,                0.83333,                 0.8351,                0.70006,                0.76509,                0.89853,                 1.2243,              0.0013914,              0.0013914,              0.0013914
                    169,                 0.5028,                0.52636,                0.99739,                 0.9476,                0.83333,                 0.8351,                0.70006,                0.76509,                0.89853,                 1.2243,              0.0013897,              0.0013897,              0.0013897
                    170,                 0.5557,                0.51507,                 1.0131,                0.91419,                0.82911,                0.83801,                0.66338,                0.80862,                0.92271,                 1.2645,              0.0013881,              0.0013881,              0.0013881
                    171,                0.52222,                0.50668,                 1.0324,                0.85059,                0.82746,                0.84202,                0.66578,                0.88116,                 1.0653,                 1.3301,              0.0013864,              0.0013864,              0.0013864
                    172,                0.49118,                0.50103,                 1.0032,                0.94136,                0.83333,                0.84683,                0.59202,                0.85741,                0.96074,                 1.3322,              0.0013848,              0.0013848,              0.0013848
                    173,                0.48389,                0.50245,                0.98053,                0.94136,                0.83333,                0.84683,                0.59202,                0.85741,                0.96074,                 1.3322,              0.0013831,              0.0013831,              0.0013831
                    174,                0.49384,                0.50262,                0.93751,                0.89836,                0.82507,                0.90071,                0.72485,                0.80987,                0.84468,                 1.2869,              0.0013815,              0.0013815,              0.0013815
                    175,                0.56395,                0.53286,                 1.0242,                0.94226,                0.83333,                0.89187,                0.72855,                 0.7627,                0.73857,                 1.2318,              0.0013798,              0.0013798,              0.0013798
                    176,                0.53641,                0.48124,                 1.0077,                0.94307,                0.83333,                0.87125,                0.70462,                0.78111,                0.81135,                 1.2333,              0.0013782,              0.0013782,              0.0013782
                    177,                0.49002,                0.46708,                0.96323,                0.94307,                0.83333,                0.87125,                0.70462,                0.78111,                0.81135,                 1.2333,              0.0013765,              0.0013765,              0.0013765
                    178,                0.50186,                0.50585,                 1.0172,                0.95746,                0.83333,                  0.863,                0.69683,                0.82465,                0.79699,                 1.2412,              0.0013749,              0.0013749,              0.0013749
                    179,                 0.5083,                0.47831,                0.96181,                0.95283,                0.83333,                  0.875,                0.62248,                0.98978,                 1.0817,                 1.3483,              0.0013732,              0.0013732,              0.0013732
                    180,                0.46948,                0.45864,                0.94201,                0.96836,                0.83333,                 0.8487,                0.63074,                0.97863,                 1.0598,                 1.3426,              0.0013716,              0.0013716,              0.0013716
                    181,                0.53957,                0.50651,                 1.0157,                0.96836,                0.83333,                 0.8487,                0.63074,                0.97863,                 1.0598,                 1.3426,              0.0013699,              0.0013699,              0.0013699
                    182,                0.51019,                0.53092,                 1.0075,                 0.9638,                0.83333,                0.85104,                0.64929,                 0.9459,                0.98078,                 1.2931,              0.0013683,              0.0013683,              0.0013683
                    183,                0.50449,                0.49123,                 0.9655,                 0.9552,                0.83333,                0.90071,                0.72436,                0.74719,                0.76807,                 1.1202,              0.0013666,              0.0013666,              0.0013666
                    184,                0.49888,                0.46136,                0.96251,                0.91769,                0.82787,                0.90071,                 0.7447,                0.64294,                0.77728,                 1.0374,               0.001365,               0.001365,               0.001365
                    185,                0.42946,                0.42663,                0.93862,                0.91769,                0.82787,                0.90071,                 0.7447,                0.64294,                0.77728,                 1.0374,              0.0013633,              0.0013633,              0.0013633
                    186,                0.44701,                 0.4341,                0.95707,                0.88113,                0.87495,                  0.995,                0.81907,                0.61537,                0.84328,                 1.0349,              0.0013617,              0.0013617,              0.0013617
                    187,                0.48266,                0.45613,                 0.9646,                 0.8802,                0.94417,                  0.995,                 0.8079,                0.65465,                0.78025,                 1.0829,                0.00136,                0.00136,                0.00136
                    188,                0.46845,                0.44916,                0.94092,                0.87861,                0.97509,                  0.995,                0.80111,                0.72319,                0.59947,                 1.1608,              0.0013584,              0.0013584,              0.0013584
                    189,                0.47853,                0.46694,                0.96555,                0.87861,                0.97509,                  0.995,                0.80111,                0.72319,                0.59947,                 1.1608,              0.0013567,              0.0013567,              0.0013567
                    190,                0.48647,                 0.4631,                 1.0111,                0.89884,                      1,                  0.995,                0.77169,                0.76927,                0.53949,                  1.187,              0.0013551,              0.0013551,              0.0013551
                    191,                0.48595,                0.44754,                0.96969,                0.87881,                      1,                  0.995,                0.81151,                 0.6882,                0.52214,                 1.1475,              0.0013534,              0.0013534,              0.0013534
                    192,                0.46506,                0.43171,                0.94406,                0.87918,                      1,                  0.995,                0.78408,                 0.7286,                0.52844,                 1.2013,              0.0013518,              0.0013518,              0.0013518
                    193,                0.44051,                0.44334,                0.94764,                0.87918,                      1,                  0.995,                0.78408,                 0.7286,                0.52844,                 1.2013,              0.0013501,              0.0013501,              0.0013501
                    194,                0.49452,                0.47857,                0.98793,                0.88633,                0.96099,                  0.995,                0.77359,                0.73937,                0.60719,                  1.197,              0.0013485,              0.0013485,              0.0013485
                    195,                0.45991,                0.44712,                0.94985,                0.93138,                0.83123,                0.95375,                0.79765,                0.73734,                0.61195,                 1.1776,              0.0013468,              0.0013468,              0.0013468
                    196,                0.50244,                0.46131,                  1.002,                 0.9551,                0.83333,                0.95375,                0.77644,                0.78075,                  0.714,                 1.1998,              0.0013452,              0.0013452,              0.0013452
                    197,                0.48113,                0.46327,                 1.0084,                 0.9551,                0.83333,                0.95375,                0.77644,                0.78075,                  0.714,                 1.1998,              0.0013435,              0.0013435,              0.0013435
                    198,                0.48487,                 0.4506,                 0.9549,                0.96412,                0.83333,                0.90071,                0.74632,                0.80515,                0.86203,                 1.2194,              0.0013419,              0.0013419,              0.0013419
                    199,                 0.4859,                0.48019,                0.96776,                0.96554,                0.83333,                0.87125,                0.74118,                0.79023,                0.93639,                 1.2006,              0.0013402,              0.0013402,              0.0013402
                    200,                0.45836,                0.44539,                0.98834,                0.96917,                0.83333,                0.83935,                0.70524,                0.80424,                0.90442,                 1.1939,              0.0013386,              0.0013386,              0.0013386
                    201,                0.43759,                0.40832,                0.94443,                0.96917,                0.83333,                0.83935,                0.70524,                0.80424,                0.90442,                 1.1939,              0.0013369,              0.0013369,              0.0013369
                    202,                0.46712,                0.42514,                0.95177,                0.97461,                0.83333,                0.83935,                0.70519,                0.78638,                0.87304,                 1.2056,              0.0013353,              0.0013353,              0.0013353
                    203,                0.47209,                0.43539,                0.97473,                 0.9739,                0.83333,                 0.8453,                0.74269,                0.81563,                0.82425,                 1.1964,              0.0013336,              0.0013336,              0.0013336
                    204,                0.50697,                0.43338,                0.97007,                 0.9679,                0.83333,                0.85104,                0.72007,                 0.7508,                0.80667,                 1.1616,               0.001332,               0.001332,               0.001332
                    205,                 0.4664,                0.42895,                0.98155,                 0.9679,                0.83333,                0.85104,                0.72007,                 0.7508,                0.80667,                 1.1616,              0.0013303,              0.0013303,              0.0013303
                    206,                0.47738,                0.41144,                0.95165,                0.96454,                0.83333,                0.87208,                0.72224,                 0.7682,                0.77229,                 1.1816,              0.0013287,              0.0013287,              0.0013287
                    207,                0.50847,                0.47259,                0.97252,                0.88502,                0.83333,                0.86366,                0.70455,                0.82218,                0.94602,                 1.2109,               0.001327,               0.001327,               0.001327
                    208,                0.52893,                0.47792,                0.99057,                0.83741,                0.83333,                 0.8487,                0.64658,                0.86902,                0.96078,                  1.223,              0.0013254,              0.0013254,              0.0013254
                    209,                0.52571,                0.47232,                 0.9868,                0.83741,                0.83333,                 0.8487,                0.64658,                0.86902,                0.96078,                  1.223,              0.0013237,              0.0013237,              0.0013237
                    210,                0.49115,                0.45005,                 0.9415,                0.83164,                0.83333,                 0.8487,                0.66146,                0.83055,                0.76902,                 1.2238,              0.0013221,              0.0013221,              0.0013221
                    211,                0.46706,                0.41875,                0.96057,                0.85401,                0.83333,                 0.8487,                 0.6512,                 0.8653,                0.76975,                 1.2967,              0.0013204,              0.0013204,              0.0013204
                    212,                0.48225,                0.40618,                0.95568,                0.86085,                0.83333,                  0.929,                0.65761,                 0.8816,                0.79541,                 1.3576,              0.0013188,              0.0013188,              0.0013188
                    213,                0.52019,                0.46005,                 1.0089,                0.86085,                0.83333,                  0.929,                0.65761,                 0.8816,                0.79541,                 1.3576,              0.0013171,              0.0013171,              0.0013171
                    214,                0.49155,                0.42101,                0.95933,                 0.8055,                0.95412,                  0.995,                0.69302,                 0.8635,                0.72593,                 1.3462,              0.0013155,              0.0013155,              0.0013155
                    215,                0.46292,                0.42361,                0.95306,                0.80658,                0.91977,                  0.995,                0.72317,                0.80697,                0.75871,                 1.2732,              0.0013138,              0.0013138,              0.0013138
                    216,                0.45248,                0.39379,                0.98292,                0.86173,                0.83333,                 0.9125,                0.70659,                0.72828,                0.73607,                 1.1845,              0.0013122,              0.0013122,              0.0013122
                    217,                0.52919,                0.46919,                 1.0055,                0.86173,                0.83333,                 0.9125,                0.70659,                0.72828,                0.73607,                 1.1845,              0.0013105,              0.0013105,              0.0013105
                    218,                0.46356,                0.42162,                 0.9647,                0.87477,                0.83333,                0.90071,                0.73654,                0.65531,                0.74292,                 1.1257,              0.0013089,              0.0013089,              0.0013089
                    219,                0.49075,                0.44061,                0.99312,                0.89884,                0.83333,                 0.8795,                0.72956,                0.63321,                0.71257,                 1.0964,              0.0013072,              0.0013072,              0.0013072
                    220,                0.46222,                0.43725,                0.97876,                0.91311,                0.83333,                0.86808,                0.70179,                0.68401,                0.71992,                 1.0932,              0.0013056,              0.0013056,              0.0013056
                    221,                0.48505,                0.43634,                0.96245,                0.91311,                0.83333,                0.86808,                0.70179,                0.68401,                0.71992,                 1.0932,              0.0013039,              0.0013039,              0.0013039
                    222,                0.46326,                0.41611,                0.95028,                0.90991,                0.83333,                0.84202,                0.70563,                0.85161,                 0.8434,                 1.2111,              0.0013023,              0.0013023,              0.0013023
                    223,                0.51287,                0.42356,                0.96412,                0.93033,                0.83333,                 0.8487,                0.69607,                0.88687,                0.85083,                 1.2365,              0.0013006,              0.0013006,              0.0013006
                    224,                0.49609,                0.41729,                 0.9448,                0.93459,                0.83333,                0.85404,                0.71138,                0.79282,                 0.8276,                 1.1506,               0.001299,               0.001299,               0.001299
                    225,                0.50105,                0.40911,                0.95454,                0.93459,                0.83333,                0.85404,                0.71138,                0.79282,                 0.8276,                 1.1506,              0.0012973,              0.0012973,              0.0012973
                    226,                0.47925,                0.42481,                0.98639,                0.94289,                0.83333,                0.90071,                 0.7861,                 0.6459,                0.69167,                 1.0577,              0.0012957,              0.0012957,              0.0012957
                    227,                0.49438,                0.43383,                 0.9745,                0.93313,                0.83333,                0.90071,                0.76686,                0.59366,                0.67655,                 1.0415,               0.001294,               0.001294,               0.001294
                    228,                0.51212,                0.42626,                0.98283,                0.90168,                0.82673,                0.85805,                0.73364,                0.67384,                0.77834,                 1.0728,              0.0012924,              0.0012924,              0.0012924
                    229,                0.42773,                0.38294,                0.95834,                0.90168,                0.82673,                0.85805,                0.73364,                0.67384,                0.77834,                 1.0728,              0.0012907,              0.0012907,              0.0012907
                    230,                0.47125,                 0.4263,                0.98028,                0.89135,                0.82529,                0.86366,                0.68801,                0.81859,                0.92241,                 1.1725,              0.0012891,              0.0012891,              0.0012891
                    231,                0.49284,                0.41221,                 0.9874,                0.89602,                0.82489,                0.87208,                0.71066,                0.79531,                0.89859,                 1.1826,              0.0012874,              0.0012874,              0.0012874
                    232,                0.44054,                0.43278,                0.94476,                0.89935,                0.82528,                0.86366,                 0.6942,                0.80262,                0.88609,                 1.1719,              0.0012858,              0.0012858,              0.0012858
                    233,                0.44389,                 0.3976,                0.93606,                0.89935,                0.82528,                0.86366,                 0.6942,                0.80262,                0.88609,                 1.1719,              0.0012841,              0.0012841,              0.0012841
                    234,                0.46434,                0.41182,                0.94926,                0.92844,                0.83079,                0.87208,                0.73739,                0.74596,                0.79562,                 1.1594,              0.0012825,              0.0012825,              0.0012825
                    235,                0.46611,                0.41124,                0.92747,                0.93478,                0.83333,                0.86366,                0.73726,                0.73338,                0.74859,                 1.1674,              0.0012808,              0.0012808,              0.0012808
                    236,                0.49436,                0.41392,                0.94041,                0.91351,                0.82813,                0.86366,                0.72889,                0.74476,                0.80657,                 1.1842,              0.0012792,              0.0012792,              0.0012792
                    237,                0.47924,                0.45966,                0.97213,                0.91351,                0.82813,                0.86366,                0.72889,                0.74476,                0.80657,                 1.1842,              0.0012775,              0.0012775,              0.0012775
                    238,                0.48726,                 0.4374,                0.95926,                0.90188,                0.82553,                0.87208,                 0.7203,                 0.7149,                0.80931,                  1.178,              0.0012759,              0.0012759,              0.0012759
                    239,                0.51526,                0.44658,                0.99144,                0.89903,                0.82535,                0.87208,                0.77222,                0.68562,                0.82119,                 1.1399,              0.0012742,              0.0012742,              0.0012742
                    240,                0.43957,                0.40905,                0.95869,                 0.8954,                0.82528,                 0.8861,                0.78342,                0.69962,                0.80144,                 1.1321,              0.0012726,              0.0012726,              0.0012726
                    241,                0.45343,                 0.4053,                0.94734,                 0.8954,                0.82528,                 0.8861,                0.78342,                0.69962,                0.80144,                 1.1321,              0.0012709,              0.0012709,              0.0012709
                    242,                0.44732,                0.40593,                 0.9249,                0.90048,                0.82579,                 0.8861,                 0.7918,                0.71271,                0.91186,                 1.1242,              0.0012693,              0.0012693,              0.0012693
                    243,                0.45024,                0.40097,                0.95859,                0.91037,                0.82694,                 0.8861,                0.77521,                0.69263,                0.75078,                 1.0827,              0.0012676,              0.0012676,              0.0012676
                    244,                0.47111,                0.43648,                0.98897,                0.93361,                0.83228,                0.95375,                 0.7798,                  0.711,                0.65212,                 1.1071,               0.001266,               0.001266,               0.001266
                    245,                 0.4454,                0.38309,                0.92628,                0.93361,                0.83228,                0.95375,                 0.7798,                  0.711,                0.65212,                 1.1071,              0.0012643,              0.0012643,              0.0012643
                    246,                0.44767,                0.38883,                0.96256,                0.93884,                0.83333,                 0.9125,                0.74408,                0.75956,                0.67836,                 1.1451,              0.0012627,              0.0012627,              0.0012627
                    247,                0.43175,                0.36284,                0.91081,                 0.9336,                0.83333,                0.85404,                0.66575,                0.86247,                0.73271,                 1.2241,               0.001261,               0.001261,               0.001261
                    248,                0.44404,                0.37477,                0.94158,                0.92456,                 0.8317,                0.87208,                0.65572,                0.83196,                 0.8065,                 1.1979,              0.0012594,              0.0012594,              0.0012594
                    249,                0.42462,                 0.3508,                0.92956,                0.92456,                 0.8317,                0.87208,                0.65572,                0.83196,                 0.8065,                 1.1979,              0.0012577,              0.0012577,              0.0012577
                    250,                0.44574,                0.39548,                0.95712,                0.93353,                0.83333,                 0.8861,                0.74318,                0.73934,                0.76484,                 1.1442,              0.0012561,              0.0012561,              0.0012561
                    251,                0.46777,                0.40416,                0.93704,                0.93173,                0.83333,                0.95375,                0.76826,                0.63093,                0.71343,                 1.0752,              0.0012544,              0.0012544,              0.0012544
                    252,                0.45621,                0.40213,                0.95165,                0.88492,                0.98145,                  0.995,                0.79157,                0.60775,                0.59277,                 1.0459,              0.0012528,              0.0012528,              0.0012528
                    253,                0.44622,                0.41801,                0.93946,                0.88492,                0.98145,                  0.995,                0.79157,                0.60775,                0.59277,                 1.0459,              0.0012511,              0.0012511,              0.0012511
                    254,                0.45868,                0.42746,                0.95253,                0.90308,                      1,                  0.995,                0.78436,                0.70302,                0.51472,                  1.098,              0.0012495,              0.0012495,              0.0012495
                    255,                0.42686,                0.37004,                0.93563,                0.90628,                      1,                  0.995,                0.70435,                0.80689,                0.51047,                 1.1933,              0.0012478,              0.0012478,              0.0012478
                    256,                0.45553,                0.39665,                0.94114,                0.90086,                      1,                  0.995,                0.70299,                0.81128,                 0.4985,                 1.2184,              0.0012462,              0.0012462,              0.0012462
                    257,                0.44572,                0.39685,                0.93073,                0.90086,                      1,                  0.995,                0.70299,                0.81128,                 0.4985,                 1.2184,              0.0012445,              0.0012445,              0.0012445
                    258,                0.44633,                0.39756,                0.95272,                0.91253,                      1,                  0.995,                0.70389,                0.84858,                0.48584,                  1.232,              0.0012429,              0.0012429,              0.0012429
                    259,                0.43982,                0.39232,                0.93496,                0.91471,                      1,                  0.995,                0.71436,                0.86944,                0.51145,                  1.226,              0.0012412,              0.0012412,              0.0012412
                    260,                0.45739,                0.38527,                0.94035,                0.89966,                      1,                  0.995,                0.73321,                0.81632,                0.52977,                  1.205,              0.0012396,              0.0012396,              0.0012396
                    261,                0.42146,                0.38117,                0.98272,                0.89966,                      1,                  0.995,                0.73321,                0.81632,                0.52977,                  1.205,              0.0012379,              0.0012379,              0.0012379
                    262,                0.42364,                0.36549,                0.92596,                 0.8713,                      1,                  0.995,                0.75739,                0.86682,                0.57537,                 1.2808,              0.0012363,              0.0012363,              0.0012363
                    263,                0.43809,                0.37627,                0.94407,                0.88212,                0.96096,                  0.995,                0.74369,                0.91805,                0.69962,                 1.3372,              0.0012346,              0.0012346,              0.0012346
                    264,                0.41726,                0.37124,                0.93388,                0.88216,                0.96369,                  0.995,                0.73312,                0.89056,                0.67342,                 1.2739,               0.001233,               0.001233,               0.001233
                    265,                 0.4268,                0.37659,                0.95682,                0.88216,                0.96369,                  0.995,                0.73312,                0.89056,                0.67342,                 1.2739,              0.0012313,              0.0012313,              0.0012313
                    266,                 0.4345,                0.36772,                0.93244,                0.91381,                0.82808,                0.95375,                0.72741,                0.80171,                0.72871,                 1.1951,              0.0012297,              0.0012297,              0.0012297
                    267,                0.36642,                0.32511,                0.90577,                 0.9225,                0.83122,                0.95375,                0.74694,                 0.7529,                0.72793,                 1.1421,               0.001228,               0.001228,               0.001228
                    268,                0.39993,                0.35689,                0.92541,                0.92599,                0.83189,                  0.929,                0.75892,                 0.7579,                0.76006,                 1.1367,              0.0012264,              0.0012264,              0.0012264
                    269,                0.38091,                0.34336,                0.91319,                0.92599,                0.83189,                  0.929,                0.75892,                 0.7579,                0.76006,                 1.1367,              0.0012247,              0.0012247,              0.0012247
                    270,                0.40369,                0.33149,                0.91727,                0.93207,                0.83333,                0.87208,                0.71002,                0.86492,                0.82175,                 1.2212,              0.0012231,              0.0012231,              0.0012231
                    271,                0.39359,                0.35187,                0.92672,                0.93455,                0.83333,                 0.8861,                 0.6889,                0.88246,                0.71946,                 1.2876,              0.0012214,              0.0012214,              0.0012214
                    272,                0.41831,                0.35143,                0.96055,                 0.9387,                0.83333,                 0.8861,                0.71408,                0.87619,                0.68561,                 1.3069,              0.0012198,              0.0012198,              0.0012198
                    273,                0.38773,                 0.3731,                0.91403,                 0.9387,                0.83333,                 0.8861,                0.71408,                0.87619,                0.68561,                 1.3069,              0.0012181,              0.0012181,              0.0012181
                    274,                0.38763,                0.33991,                0.92315,                0.95588,                0.83333,                0.91415,                0.71127,                0.81538,                0.66055,                 1.2454,              0.0012165,              0.0012165,              0.0012165
                    275,                 0.3637,                0.36306,                0.90594,                0.95376,                0.83333,                 0.8861,                 0.7343,                0.77727,                0.66423,                    1.2,              0.0012148,              0.0012148,              0.0012148
                    276,                0.40801,                0.36367,                0.92896,                0.95504,                0.83333,                 0.8861,                0.75639,                0.73588,                0.63403,                 1.1645,              0.0012132,              0.0012132,              0.0012132
                    277,                0.43072,                0.36467,                0.94655,                0.95504,                0.83333,                 0.8861,                0.75639,                0.73588,                0.63403,                 1.1645,              0.0012115,              0.0012115,              0.0012115
                    278,                0.40514,                0.38676,                0.90007,                      1,                0.83333,                0.91415,                0.77006,                0.79233,                0.71816,                 1.1826,              0.0012099,              0.0012099,              0.0012099
                    279,                0.43425,                0.36599,                0.96491,                0.94742,                0.83333,                 0.8861,                0.74474,                0.79381,                 0.7284,                  1.186,              0.0012082,              0.0012082,              0.0012082
                    280,                0.38552,                0.35292,                0.91135,                0.94875,                0.83333,                0.85805,                0.72957,                0.75098,                 0.7122,                 1.1454,              0.0012066,              0.0012066,              0.0012066
                    281,                0.47847,                0.40652,                 0.9814,                0.94875,                0.83333,                0.85805,                0.72957,                0.75098,                 0.7122,                 1.1454,              0.0012049,              0.0012049,              0.0012049
                    282,                0.44843,                0.38448,                0.96542,                0.94841,                0.83333,                 0.9125,                0.76772,                0.77062,                0.79391,                  1.133,              0.0012033,              0.0012033,              0.0012033
                    283,                0.42568,                0.36063,                 0.9278,                0.95081,                0.83333,                  0.929,                0.73953,                0.84347,                0.84983,                 1.1701,              0.0012016,              0.0012016,              0.0012016
                    284,                0.40488,                0.34527,                0.92516,                0.95104,                0.83333,                  0.929,                0.71908,                0.89125,                0.80163,                 1.2138,                 0.0012,                 0.0012,                 0.0012
                    285,                0.38597,                0.33129,                0.91542,                0.95104,                0.83333,                  0.929,                0.71908,                0.89125,                0.80163,                 1.2138,              0.0011983,              0.0011983,              0.0011983
                    286,                0.39853,                0.33988,                0.91779,                0.88186,                0.98845,                  0.995,                0.69025,                0.93677,                0.84606,                 1.2658,              0.0011967,              0.0011967,              0.0011967
